username,account_age_days,followers_count,following_count,posts_count,has_profile_pic,has_bio,is_verified,has_url,avg_likes_per_post,avg_retweets_per_post,posting_frequency_per_day,bio_length,username_digits_count,follower_following_ratio,engagement_rate,profile_completeness,is_bot
user_1736_0,981,14733,656,1947,1,1,1,1,1807.08,404.48,7.34,160,0,22.4247,345.6923,1.8,0
user_1737_0,4170,110283,552,2440,1,1,1,1,1228.83,258.9,6.25,90,0,199.4268,38.6437,1.8,0
user_1738_8,31,291,1912,6452,0,0,0,0,1.06,0.68,60.58,0,8,0.1521,53.4721,0.2,1
user_1739_3,81,31005,4512,18,1,1,0,1,4.89,0.9,0.11,34,3,6.8702,0.0039,1.8,1
user_1740_5,336,11,1106,1,1,0,0,0,0.0,0.0,0.0,0,5,0.0099,0.0,0.5,1
user_1741_5,16,235,3690,1152,0,1,0,1,0.82,0.49,24.56,16,5,0.0637,8.7864,0.7,1
user_1742_1,986,552,918,898,1,1,0,0,22.47,4.0,2.33,3,1,0.6007,49.4793,0.8,0
user_1743_0,271,208,259,740,1,1,0,1,20.45,1.84,0.98,82,0,0.8,85.4364,1.8,0
user_1744_3,321,15,1526,2,1,0,0,0,0.0,0.0,0.0,0,3,0.0098,0.0,0.5,1
user_1745_0,3983,22069,932,3475,1,1,1,1,1210.37,160.46,7.54,137,0,23.6538,241.1071,1.8,0
user_1746_0,1498,41791,90,8340,1,1,0,1,537.71,344.84,1.69,83,0,459.2418,244.9376,1.8,0
user_1747_5,207,4,444,2,0,0,0,0,0.0,0.0,0.0,0,5,0.009,0.0,0.2,1
user_1748_4,34,8037,4806,16,1,1,0,0,2.55,0.07,0.41,17,4,1.6719,0.0054,0.8,1
user_1749_0,2602,618,603,792,1,1,0,1,19.5,1.8,1.6,116,0,1.0232,29.5561,1.8,0
user_1750_4,45,45245,4739,39,1,0,0,0,1.38,0.01,0.16,0,4,9.5454,0.0012,0.5,1
user_1751_0,689,799,850,216,1,1,0,1,16.58,1.08,1.96,50,0,0.9389,5.0598,1.8,0
user_1752_0,293,877,348,2608,1,1,0,1,7.22,5.78,1.66,117,0,2.5129,55.7839,1.8,0
user_1753_3,34,23825,5133,7,1,1,0,0,4.08,0.63,0.31,20,3,4.6406,0.0016,0.8,1
user_1754_3,64,20975,4014,24,0,0,0,0,1.85,0.75,0.41,0,3,5.2242,0.0038,0.2,1
user_1755_3,351,18,1442,0,0,0,0,0,0.0,0.0,0.0,0,3,0.0125,0.0,0.2,1
user_1756_2,1127,1321,335,608,1,1,0,0,16.58,5.52,0.26,53,2,3.9315,12.7027,1.6,0
user_1757_5,144,5,807,1,0,0,0,0,0.0,0.0,0.0,0,5,0.0062,0.0,0.2,1
user_1758_5,15,251,3969,1822,1,1,0,0,0.64,0.4,20.8,28,5,0.0632,10.4114,0.8,1
user_1759_4,68,3389,3723,10,1,0,0,1,4.85,0.57,0.45,0,4,0.91,0.0177,0.7,1
user_1760_0,2813,41873,841,2563,1,1,1,1,1262.38,589.76,7.56,124,0,49.7304,149.4624,1.8,0
user_1761_2,676,1559,164,2078,1,1,0,0,21.85,3.53,0.31,40,2,9.4485,38.5096,1.6,0
user_1762_0,1240,92,726,151,1,1,0,0,23.04,3.14,0.29,80,0,0.1265,47.6056,1.6,0
user_1763_2,68,20789,4451,41,0,1,0,0,4.26,0.36,0.33,14,2,4.6696,0.0098,0.5,1
user_1764_1,229,548,2359,927,1,1,0,1,14.33,4.66,0.11,36,1,0.2322,39.9336,1.8,0
user_1765_7,11,40,3233,1979,0,1,0,0,0.49,0.02,93.77,10,7,0.0124,25.5822,0.5,1
user_1766_0,1532,113158,972,2649,1,1,1,1,881.04,93.31,7.33,129,0,116.298,24.9934,1.8,0
user_1767_0,140,655,468,255,1,1,0,1,7.8,4.52,0.64,49,0,1.3966,6.546,1.8,0
user_1768_5,77,127,3958,1728,1,0,0,0,0.73,0.28,108.6,0,5,0.0321,17.415,0.5,1
user_1769_1,808,266,790,1176,1,1,0,1,8.61,7.06,1.52,81,1,0.3363,100.1142,1.8,0
user_1770_0,405,1319,1213,1423,1,1,0,1,17.53,1.25,1.52,67,0,1.0865,21.5929,1.8,0
user_1771_0,2495,1122,677,765,1,1,0,1,22.24,3.26,1.79,0,0,1.6549,19.5916,1.0,0
user_1772_0,626,254,945,1080,1,1,0,1,21.78,3.94,1.81,100,0,0.2685,125.6188,1.8,0
user_1773_0,537,320,1103,1024,1,1,0,1,15.52,3.88,2.17,67,0,0.2899,74.2639,1.8,0
user_1774_2,2060,106,514,609,1,1,0,1,9.44,0.42,1.58,46,2,0.2058,58.5095,1.8,0
user_1775_5,62,18605,5260,47,1,0,0,0,2.62,0.31,0.37,0,5,3.5364,0.0082,0.5,1
user_1776_7,89,89,4562,3010,0,1,0,0,1.18,0.43,45.69,21,7,0.0195,68.2267,0.5,1
user_1777_1,144,1939,1473,786,1,1,0,0,24.21,4.53,1.06,93,1,1.3155,13.4795,1.6,0
user_1778_0,433,559,203,809,1,1,0,1,23.43,2.08,0.15,55,0,2.7402,39.8577,1.8,0
user_1779_5,77,16,3633,1017,0,1,0,0,1.41,0.14,84.59,21,5,0.0044,101.1018,0.5,1
user_1780_0,1560,2110,711,93,1,0,0,1,19.15,4.16,2.36,0,0,2.9635,1.2102,0.7,0
user_1781_4,117,18413,5381,49,0,1,0,0,3.38,0.61,0.12,16,4,3.4212,0.0122,0.5,1
user_1782_0,366,1116,487,89,1,1,0,1,18.37,3.64,0.65,63,0,2.2869,2.0437,1.8,0
user_1783_8,61,22,4428,672,0,1,0,0,0.66,0.05,57.15,24,8,0.005,22.2052,0.5,1
user_1784_0,1161,70638,713,6147,1,1,0,1,1385.77,91.68,4.57,104,0,98.9328,136.5456,1.8,0
user_1785_0,3006,41040,520,2103,1,1,0,1,865.88,91.81,6.41,66,0,78.7716,53.7779,1.8,0
user_1786_0,1649,481,785,855,1,0,0,1,10.41,1.62,0.83,0,0,0.612,24.2132,0.7,0
user_1787_0,2056,122647,482,4319,1,1,0,1,394.87,63.57,4.94,88,0,253.9275,18.3824,1.8,0
user_1788_3,100,24491,4011,16,0,1,0,0,4.46,0.2,0.48,20,3,6.1044,0.0032,0.5,1
user_1789_6,54,102,3438,2723,0,0,0,0,0.2,0.53,37.48,0,6,0.0297,33.3105,0.2,1
user_1790_0,756,854,302,1186,1,1,0,0,19.05,4.64,1.49,61,0,2.8185,39.2975,1.6,0
user_1791_1,1570,804,466,786,1,1,0,0,15.74,5.6,1.06,55,1,1.7216,26.3041,1.6,0
user_1792_1,2542,258,441,543,0,1,0,1,19.09,3.96,1.52,55,1,0.5837,56.6271,1.5,0
user_1793_0,343,1589,668,660,1,1,0,1,17.21,5.15,1.89,26,0,2.3752,11.4192,1.0,0
user_1794_0,2190,56452,743,1721,1,1,0,1,2241.42,1188.61,3.85,129,0,75.8763,140.8017,1.8,0
user_1795_0,268,1335,1442,1165,1,1,0,1,26.59,5.84,1.52,58,0,0.9252,33.3717,1.8,0
user_1796_4,68,10628,4393,8,0,1,0,0,4.66,0.38,0.39,25,4,2.4188,0.0041,0.5,1
user_1797_2,2396,293,389,1407,0,1,0,1,17.77,4.29,2.06,17,2,0.7513,126.1036,0.7,0
user_1798_7,71,95,3407,606,0,0,0,1,1.34,0.33,16.86,0,7,0.0279,12.625,0.4,1
user_1799_0,898,4147,608,668,1,1,0,0,19.7,2.1,0.91,62,0,6.8095,3.8489,1.6,0
user_1800_3,37,32235,4518,7,0,1,0,0,3.66,0.18,0.32,31,3,7.1332,0.0009,1.3,1
user_1801_8,56,122,3451,1819,0,0,0,0,0.6,0.61,65.67,0,8,0.0353,26.9153,0.2,1
user_1802_1,549,745,1341,396,1,1,0,1,14.34,1.57,0.9,67,1,0.5551,9.2789,1.8,0
user_1803_1,1197,435,246,524,1,0,0,0,30.26,4.34,0.37,0,1,1.7611,46.7994,0.5,0
user_1804_3,87,56316,4362,43,1,1,0,1,3.69,0.83,0.1,34,3,12.9076,0.0041,1.8,1
user_1805_0,1161,45587,510,3285,1,1,0,1,1745.42,458.15,5.75,123,0,89.2114,191.7994,1.8,0
user_1806_2,74,32591,4432,43,1,0,0,1,2.44,0.81,0.17,0,2,7.3519,0.0054,0.7,1
user_1807_0,626,80197,834,2525,1,1,0,1,2025.11,81.1,5.53,75,0,96.0443,68.8665,1.8,0
user_1808_3,439,16,307,1,1,0,0,0,0.0,0.0,0.0,0,3,0.0519,0.0,0.5,1
user_1809_3,84,11021,4348,45,1,0,0,1,4.09,0.51,0.11,0,3,2.5341,0.0209,0.7,1
user_1810_3,55,30161,5497,47,1,0,0,1,2.08,0.17,0.07,0,3,5.4858,0.0038,0.7,1
user_1811_4,219,4,1942,2,1,0,0,0,0.0,0.0,0.0,0,4,0.0021,0.0,0.5,1
user_1812_0,2118,708,220,79,1,1,0,1,16.43,1.48,1.57,26,0,3.2036,2.1605,1.0,0
user_1813_0,1114,224083,722,5836,1,1,0,1,326.66,148.63,3.82,131,0,309.935,16.2493,1.8,0
user_1814_0,273,134,778,755,1,1,1,1,22.98,4.8,0.95,95,0,0.172,182.2067,1.8,0
user_1815_1,448,763,659,593,1,1,0,0,14.07,2.25,1.31,47,1,1.1561,14.4136,1.6,0
user_1816_2,967,607,1351,903,1,1,0,1,10.17,3.48,0.93,74,2,0.449,25.4414,1.8,0
user_1817_5,287,11,1726,0,0,0,0,0,0.0,0.0,0.0,0,5,0.0064,0.0,0.2,1
user_1818_0,532,290,230,1223,1,1,0,1,7.75,2.75,1.89,41,0,1.2554,55.6864,1.8,0
user_1819_0,1215,71649,1002,6430,1,1,0,1,666.92,184.06,3.15,135,0,71.4347,92.8864,1.8,0
user_1820_3,507,3,110,1,1,0,0,0,0.0,0.0,0.0,0,3,0.027,0.0,0.5,1
user_1821_0,2842,76732,657,1522,1,1,1,1,2392.53,641.21,4.56,96,0,116.614,72.8927,1.8,0
user_1822_3,41,11477,4668,33,1,0,0,0,0.6,0.01,0.1,0,3,2.4581,0.0018,0.5,1
user_1823_0,3581,358,405,244,1,1,0,1,26.24,3.94,1.13,90,0,0.8818,23.1902,1.8,0
user_1824_6,5,297,2140,1370,1,0,0,0,0.2,0.32,33.6,0,6,0.1387,3.8617,0.5,1
user_1825_0,4109,453,398,184,1,1,0,1,20.9,4.65,0.8,78,0,1.1353,12.2396,1.8,0
user_1826_4,182,0,962,1,0,0,0,0,0.0,0.0,0.0,0,4,0.0,0.0,0.2,1
user_1827_0,626,54420,740,3394,1,1,0,1,1280.66,584.5,5.69,122,0,73.4413,152.7746,1.8,0
user_1828_7,69,173,1920,1618,0,1,0,1,1.37,0.01,99.96,28,7,0.0901,12.9254,0.7,1
user_1829_0,187,495,1311,1440,1,1,0,1,5.99,3.44,0.62,94,0,0.3773,37.3645,1.8,0
user_1830_2,1133,510,386,1945,1,1,0,0,10.32,2.05,0.26,74,2,1.3178,54.8863,1.6,0
user_1831_5,58,21146,4887,26,1,0,0,1,3.21,0.2,0.46,0,5,4.3261,0.0044,0.7,1
user_1832_3,537,19,564,1,0,0,0,0,0.0,0.0,0.0,0,3,0.0336,0.0,0.2,1
user_1833_0,3226,1015,529,500,1,0,0,0,22.26,2.36,1.1,0,0,1.9151,13.2776,0.5,0
user_1834_0,614,16902,967,2558,1,1,1,1,687.9,119.52,4.84,127,0,17.4607,140.2776,1.8,0
user_1835_5,62,286,3288,5002,1,1,0,0,0.29,0.44,62.57,26,5,0.087,20.3914,0.8,1
user_1836_0,1234,899,246,160,1,1,0,1,12.46,2.63,0.11,40,0,3.6397,3.1502,1.8,0
user_1837_2,43,5889,4539,39,1,0,0,0,4.82,0.04,0.49,0,2,1.2971,0.0324,0.5,1
user_1838_7,31,282,2609,2224,0,0,0,1,0.79,0.74,60.02,0,7,0.108,17.8392,0.4,1
user_1839_0,5150,170737,1025,2658,1,1,0,1,1374.73,58.86,6.86,138,0,166.4103,23.234,1.8,0
user_1840_6,87,137,1711,2865,1,0,0,0,0.75,0.27,94.49,0,6,0.08,26.7815,0.5,1
user_1841_6,51,79,4478,1729,0,1,0,0,1.27,0.36,91.28,7,6,0.0176,43.0089,0.5,1
user_1842_6,504,3,627,1,0,0,0,0,0.0,0.0,0.0,0,6,0.0048,0.0,0.2,1
user_1843_6,48,245,3029,364,1,1,0,1,0.87,0.52,112.71,15,6,0.0809,2.8262,1.0,1
user_1844_3,531,6,981,2,0,0,0,0,0.0,0.0,0.0,0,3,0.0061,0.0,0.2,1
user_1845_0,2998,20496,242,2540,1,1,1,1,1378.88,53.28,2.48,110,0,84.3457,184.0766,1.8,0
user_1846_0,392,1233,1767,314,1,1,0,0,11.44,4.24,1.68,79,0,0.6974,5.0688,1.6,0
user_1847_1,3227,388,1014,413,1,1,0,1,4.21,6.32,1.99,61,1,0.3823,17.8896,1.8,0
user_1848_0,603,811,568,488,1,1,0,0,34.07,5.94,1.56,47,0,1.4253,27.6153,1.6,0
user_1849_6,56,288,3845,485,0,1,0,0,0.02,0.1,41.42,15,6,0.0749,0.3692,0.5,1
user_1850_0,1015,166,892,269,1,1,0,0,15.29,5.51,1.91,72,0,0.1859,42.3796,1.6,0
user_1851_0,483,563,564,538,1,1,0,1,13.59,5.21,1.32,103,0,0.9965,22.9032,1.8,0
user_1852_2,39,45519,3654,25,1,0,0,0,3.56,0.32,0.41,0,2,12.4539,0.0023,0.5,1
user_1853_7,10,13,4643,1841,0,0,0,0,0.76,0.79,118.24,0,7,0.0028,307.71,0.2,1
user_1854_0,1310,67360,1038,2708,1,1,0,1,461.55,206.02,6.49,96,0,64.8316,35.1195,1.8,0
user_1855_0,990,14297,289,3825,1,1,1,1,341.61,99.6,4.31,104,0,49.3,144.6775,1.8,0
user_1856_6,151,1,1725,0,1,0,0,0,0.0,0.0,0.0,0,6,0.0006,0.0,0.5,1
user_1857_1,208,1015,550,727,1,1,0,0,28.8,8.42,2.08,63,1,1.8421,32.6578,1.6,0
user_1858_0,1319,769,497,507,1,0,0,1,9.78,0.3,1.88,0,0,1.5442,6.8346,0.7,0
user_1859_5,55,13035,3665,39,1,0,0,0,0.55,0.43,0.23,0,5,3.5556,0.0042,0.5,1
user_1860_0,855,120925,602,9800,1,1,0,1,3663.69,262.6,3.41,105,0,200.539,339.4731,1.8,0
user_1861_3,110,7802,4793,12,1,1,0,1,2.08,0.31,0.36,16,3,1.6275,0.0042,1.0,1
user_1862_0,126,636,737,653,1,1,0,0,18.82,3.55,2.22,61,0,0.8618,26.5711,1.6,0
user_1863_0,675,807,723,311,1,1,0,0,22.46,1.32,2.15,44,0,1.1146,9.661,1.6,0
user_1864_1,1453,249,495,249,1,0,0,0,14.34,5.59,0.78,0,1,0.502,25.4179,0.5,0
user_1865_1,524,198,276,766,1,1,0,1,15.59,0.0,0.59,47,1,0.7148,60.0097,1.8,0
user_1866_0,4318,25109,919,3446,1,1,1,1,2308.7,151.62,5.2,112,0,27.2924,358.4526,1.8,0
user_1867_2,1209,239,341,1208,1,1,0,0,20.68,6.35,0.98,74,2,0.6988,168.0127,1.6,0
user_1868_0,695,41364,1080,4075,1,1,1,1,573.3,299.56,7.9,78,0,38.2646,115.4989,1.8,0
user_1869_6,341,6,444,1,1,1,0,0,0.0,0.0,0.0,0,6,0.0135,0.0,0.8,1
user_1870_6,215,2,111,0,0,1,0,0,0.0,0.0,0.0,0,6,0.0179,0.0,0.5,1
user_1871_0,1795,832,288,476,1,1,0,1,9.85,1.87,0.62,68,0,2.8789,7.7657,1.8,0
user_1872_7,62,94,2656,2388,0,0,0,0,0.41,0.07,102.16,0,7,0.0354,13.8253,0.2,1
user_1873_0,173,263,375,213,1,1,0,0,30.45,3.99,2.12,78,0,0.6995,31.006,1.6,0
user_1874_3,432,19,482,2,0,0,0,0,0.0,0.0,0.0,0,3,0.0393,0.0,0.2,1
user_1875_0,701,270,62,429,1,1,0,1,19.09,1.1,0.56,76,0,4.2857,33.7026,1.8,0
user_1876_0,420,756,219,516,1,1,0,0,16.27,3.95,1.73,43,0,3.4364,16.4752,1.6,0
user_1877_7,46,48,2512,2271,1,0,0,0,0.96,0.71,76.53,0,7,0.0191,110.3057,0.5,1
user_1878_0,1027,534,925,750,1,1,0,0,12.78,0.06,0.18,91,0,0.5767,18.0841,1.6,0
user_1879_0,205,1002,783,1086,1,1,0,0,12.22,1.98,0.18,61,0,1.2781,17.5189,1.6,0
user_1880_0,1464,50783,742,1186,1,1,0,1,2262.27,189.99,5.23,103,0,68.3486,61.7066,1.8,0
user_1881_1,362,913,645,1115,1,1,0,1,9.43,1.93,0.96,68,1,1.4133,16.2126,1.8,0
user_1882_0,535,13317,1044,7243,1,1,1,1,2197.09,172.71,6.22,116,0,12.7435,1382.7452,1.8,0
user_1883_0,1861,82195,448,2688,1,1,1,1,3187.36,165.47,2.26,102,0,183.0624,115.0566,1.8,0
user_1884_0,332,142,546,577,1,1,0,1,26.01,2.59,1.92,48,0,0.2596,125.8506,1.8,0
user_1885_0,819,505,1161,362,1,1,0,1,7.47,2.57,1.35,70,0,0.4346,9.0214,1.8,0
user_1886_2,59,16430,4827,38,1,1,0,1,3.27,0.15,0.43,38,2,3.4031,0.0083,1.8,1
user_1887_0,859,80227,589,3937,1,1,0,1,2114.99,192.65,3.3,103,0,135.978,122.6958,1.8,0
user_1888_5,72,4953,4343,10,0,1,0,1,0.76,0.56,0.09,37,5,1.1402,0.0038,1.5,1
user_1889_3,112,28026,4630,18,0,0,0,1,1.28,0.26,0.26,0,3,6.0518,0.0012,0.4,1
user_1890_2,111,23680,5117,34,1,1,0,0,4.53,0.25,0.09,32,2,4.6268,0.0072,1.6,1
user_1891_0,142,545,456,499,1,1,0,1,26.58,7.2,1.93,32,0,1.1926,37.4524,1.8,0
user_1892_4,113,8330,5180,32,0,0,0,0,2.39,0.18,0.47,0,4,1.6078,0.0106,0.2,1
user_1893_0,1867,123788,535,2565,1,1,1,1,244.31,1074.08,4.18,98,0,230.9478,49.5738,1.8,0
user_1894_0,397,883,356,2388,1,0,0,0,16.23,4.39,0.67,0,0,2.4734,67.561,0.5,0
user_1895_0,1589,26938,930,1287,1,1,0,1,327.97,432.86,7.73,124,0,28.9345,57.0281,1.8,0
user_1896_0,1362,17940,458,3442,1,1,1,1,461.34,401.58,1.16,92,0,39.085,242.5957,1.8,0
user_1897_2,272,518,129,386,1,1,0,1,6.66,8.02,0.46,21,2,3.9846,16.8829,1.0,0
user_1898_6,12,159,2287,1157,1,0,0,0,0.31,0.64,80.57,0,6,0.0695,11.4977,0.5,1
user_1899_0,445,473,63,980,1,1,0,1,23.12,4.21,0.99,114,0,7.3906,65.2093,1.8,0
user_1900_0,775,80354,483,3576,1,1,0,1,305.22,143.71,3.18,137,0,166.0207,26.374,1.8,0
user_1901_5,491,13,1083,2,0,0,0,0,0.0,0.0,0.0,0,5,0.012,0.0,0.2,1
user_1902_0,664,1568,1679,756,1,1,0,1,25.75,6.53,0.23,27,0,0.9333,18.7,1.0,0
user_1903_7,23,133,4788,1219,0,0,0,0,0.95,0.64,62.47,0,7,0.0278,20.2863,0.2,1
user_1904_0,995,63640,937,7092,1,1,0,1,603.07,123.04,5.71,92,0,67.8465,94.6272,1.8,0
user_1905_0,791,117911,468,2987,1,1,1,1,614.93,176.51,5.95,93,0,251.4094,24.5205,1.8,0
user_1906_3,546,6,1996,3,0,1,0,0,0.0,0.0,0.0,0,3,0.003,0.0,0.5,1
user_1907_0,170,463,155,697,1,1,1,1,5.15,4.56,0.54,45,0,2.9679,21.4358,1.8,0
user_1908_0,2149,1001,445,486,1,0,0,0,17.74,3.82,2.18,0,0,2.2444,12.3101,0.5,0
user_1909_0,3049,813,484,983,1,1,0,0,33.75,5.38,1.87,90,0,1.6763,53.751,1.6,0
user_1910_0,5036,53628,920,4150,1,1,0,1,469.05,91.45,2.78,148,0,58.228,50.4502,1.8,0
user_1911_0,477,319,475,60,1,1,0,1,30.6,2.99,1.65,94,0,0.6702,6.8587,1.8,0
user_1912_3,118,13956,4422,49,1,0,0,1,1.74,0.03,0.42,0,3,3.1553,0.0063,0.7,1
user_1913_5,29,66,4908,997,1,1,0,0,1.37,0.54,57.39,26,5,0.0134,36.4575,0.8,1
user_1914_0,4108,59094,1014,4101,1,1,1,1,582.47,86.48,4.39,131,0,58.2207,52.4244,1.8,0
user_1915_8,24,11,2700,7038,1,0,0,0,0.53,0.14,26.16,0,8,0.0041,475.065,0.5,1
user_1916_6,182,1,726,2,0,0,0,0,0.0,0.0,0.0,0,6,0.0014,0.0,0.2,1
user_1917_0,1310,1133,1300,762,1,1,0,0,5.8,4.64,0.59,66,0,0.8709,10.1331,1.6,0
user_1918_1,174,302,589,2068,1,1,0,1,22.49,1.95,0.37,59,1,0.5119,180.1139,1.8,0
user_1919_3,405,14,1547,2,0,0,0,0,0.0,0.0,0.0,0,3,0.009,0.0,0.2,1
user_1920_1,341,688,217,545,1,1,0,1,12.79,0.0,1.03,95,1,3.156,10.1169,1.8,0
user_1921_0,1180,445,1373,654,1,1,0,1,17.37,2.24,1.47,59,0,0.3239,32.0401,1.8,0
user_1922_7,89,157,2708,511,0,0,0,0,1.24,0.4,111.23,0,7,0.058,6.5977,0.2,1
user_1923_6,17,258,3863,473,0,1,0,0,0.69,0.25,84.83,25,6,0.0668,2.1732,0.5,1
user_1924_0,5315,86604,757,4977,1,1,1,1,1710.93,68.97,2.89,108,0,114.2533,106.2505,1.8,0
user_1925_7,7,205,4763,640,1,1,0,1,0.35,0.08,30.57,22,7,0.043,1.5845,1.0,1
user_1926_2,50,5790,4208,31,1,1,0,0,2.02,0.29,0.15,17,2,1.3756,0.0139,0.8,1
user_1927_0,149,941,303,1057,1,1,0,1,31.15,2.51,0.51,41,0,3.0954,40.5857,1.8,0
user_1928_7,31,166,3918,1194,1,1,0,0,0.93,0.19,73.54,28,7,0.0424,9.3661,0.8,1
user_1929_0,913,23355,497,3307,1,1,0,1,669.61,102.09,7.8,92,0,46.8976,123.7208,1.8,0
user_1930_0,701,1439,1195,759,1,1,0,1,14.87,0.0,0.55,65,0,1.2032,7.8377,1.8,0
user_1931_0,642,2388,1637,1095,1,1,0,1,9.81,1.1,2.41,50,0,1.4579,5.5048,1.8,0
user_1932_6,40,225,4497,842,0,0,0,1,0.07,0.25,86.34,0,6,0.05,2.1236,0.4,1
user_1933_0,1431,21006,516,3281,1,1,0,1,2628.39,298.38,1.14,53,0,40.6306,503.7234,1.8,0
user_1934_5,8,299,4554,805,0,0,0,0,0.56,0.25,80.22,0,5,0.0656,2.8443,0.2,1
user_1935_7,74,148,4484,667,0,1,0,0,0.85,0.72,116.84,20,7,0.033,10.2512,0.5,1
user_1936_0,260,442,1473,237,1,0,0,0,21.3,3.89,1.25,0,0,0.2999,15.5575,0.5,0
user_1937_2,3662,223,374,72,1,1,0,1,15.77,2.76,0.19,44,2,0.5947,6.8432,1.8,0
user_1938_5,69,280,2270,3720,1,1,0,1,0.52,0.62,42.56,13,5,0.1233,23.2996,1.0,1
user_1939_4,245,10,843,0,0,0,0,0,0.0,0.0,0.0,0,4,0.0118,0.0,0.2,1
user_1940_5,42,119,4117,4981,1,0,0,1,0.58,0.46,102.3,0,5,0.0289,62.2625,0.7,1
user_1941_5,55,269,2101,1191,1,0,0,0,1.49,0.22,117.43,0,5,0.128,8.5134,0.5,1
user_1942_0,1238,599,985,2970,1,1,0,0,15.16,0.0,0.16,71,0,0.6075,75.042,1.6,0
user_1943_5,64,12,3658,296,1,1,0,0,1.02,0.19,60.95,26,5,0.0033,31.8769,0.8,1
user_1944_0,591,401,838,593,1,1,0,0,18.72,5.01,2.01,88,0,0.4779,42.3951,1.6,0
user_1945_3,473,14,188,2,1,0,0,0,0.0,0.0,0.0,0,3,0.0741,0.0,0.5,1
user_1946_0,371,150,362,515,1,1,0,1,4.7,0.51,0.83,24,0,0.4132,19.5086,1.0,0
user_1947_5,75,98,3141,4240,0,1,0,0,1.02,0.47,73.06,26,5,0.0312,83.9434,0.5,1
user_1948_0,738,523,826,425,1,0,0,0,27.42,0.15,1.43,0,0,0.6324,22.4828,0.5,0
user_1949_0,808,40429,813,4586,1,1,1,1,653.46,204.4,7.78,91,0,49.6671,120.4928,1.8,0
user_1950_0,302,861,389,177,1,1,0,0,13.85,2.42,1.23,55,0,2.2077,3.8377,1.6,0
user_1951_1,1040,630,1401,88,1,1,0,0,15.54,3.4,0.18,17,1,0.4494,3.1156,0.8,0
user_1952_4,62,10862,4419,27,0,1,0,1,1.32,0.12,0.11,29,4,2.4575,0.0039,0.7,1
user_1953_7,68,140,3644,2431,1,0,0,0,0.84,0.52,79.35,0,7,0.0384,32.4133,0.5,1
user_1954_4,69,20175,3713,5,1,1,0,1,2.13,0.39,0.14,12,4,5.4321,0.0007,1.0,1
user_1955_1,871,505,1071,645,1,1,0,0,15.93,2.51,2.43,13,1,0.4711,26.705,0.8,0
user_1956_0,954,151697,1084,3502,1,1,1,1,437.2,252.87,7.89,114,0,139.8129,21.7681,1.8,0
user_1957_0,1385,410,535,382,1,1,0,1,19.81,5.5,1.3,86,0,0.7649,28.6361,1.8,0
user_1958_0,776,474,1252,594,1,1,0,0,16.18,6.79,0.63,59,0,0.3783,37.2157,1.6,0
user_1959_3,577,19,1634,1,0,1,0,0,0.0,0.0,0.0,0,3,0.0116,0.0,0.5,1
user_1960_0,2628,1000,966,518,1,0,0,1,20.79,2.94,2.48,0,0,1.0341,13.8013,0.7,0
user_1961_6,23,32,2469,672,0,0,0,0,0.49,0.66,34.31,0,6,0.013,36.8582,0.2,1
user_1962_1,645,392,272,675,1,1,0,1,20.15,3.93,2.35,100,1,1.4359,48.1088,1.8,0
user_1963_4,119,3206,3525,20,1,0,0,0,3.69,0.08,0.38,0,4,0.9092,0.024,0.5,1
user_1964_0,353,1452,834,730,1,1,0,1,21.79,6.35,0.41,61,0,1.7389,17.3281,1.8,0
user_1965_0,395,737,442,872,1,1,0,0,8.33,2.41,2.44,47,0,1.6637,15.5377,1.6,0
user_1966_4,40,13113,3310,11,1,1,0,0,3.31,0.96,0.42,23,4,3.9604,0.0044,0.8,1
user_1967_0,694,360,446,243,1,1,0,0,19.99,3.59,0.33,82,0,0.8054,18.2889,1.6,0
user_1968_6,49,128,2583,805,0,1,0,1,1.0,0.64,42.0,20,6,0.0495,14.2279,0.7,1
user_1969_6,31,196,4587,1128,0,0,0,0,1.01,0.76,65.99,0,6,0.0427,14.4865,0.2,1
user_1970_3,25,7385,4300,46,1,0,0,0,3.57,0.76,0.43,0,3,1.717,0.0317,0.5,1
user_1971_3,376,13,1233,3,1,0,0,0,0.0,0.0,0.0,0,3,0.0105,0.0,0.5,1
user_1972_2,1464,1276,703,498,1,1,0,1,22.3,5.03,1.87,80,2,1.8125,12.6196,1.8,0
user_1973_0,728,12449,621,2534,1,1,0,1,247.65,49.16,6.82,74,0,20.0145,70.4167,1.8,0
user_1974_5,10,294,3657,505,1,1,0,0,1.29,0.12,44.28,7,5,0.0804,2.6192,0.8,1
user_1975_2,2117,1306,1101,477,1,1,0,1,19.8,5.03,2.41,88,2,1.1851,10.8976,1.8,0
user_1976_5,49,69,3408,2999,1,1,0,0,0.9,0.27,15.97,10,5,0.0202,61.6937,0.8,1
user_1977_5,26,92,4859,1053,0,0,0,0,0.15,0.06,77.29,0,5,0.0189,3.0571,0.2,1
user_1978_2,1704,1079,485,600,1,1,0,1,18.82,6.39,1.3,23,2,2.2202,17.5556,1.0,0
user_1979_6,82,83,4203,717,0,1,0,0,1.45,0.12,101.04,11,6,0.0197,14.4254,0.5,1
user_1980_0,824,1446,193,598,1,1,0,1,10.95,2.1,1.36,24,0,7.4536,6.261,1.0,0
user_1981_1,252,384,619,244,1,1,0,1,30.5,2.79,2.46,95,1,0.6194,22.8663,1.8,0
